,user,Date Created,Tweet
479,ChibuikeAmaechi,2014-02-14 11:17:54+00:00,@chuksbrevis I don't want to control the police. The police should just do what is lawful and constitutional. Protect and serve the people
480,ChibuikeAmaechi,2014-02-14 11:09:06+00:00,“@NgoziAmalu: @ChibuikeAmaechi Why don't you allow the new CP to settle down before you start your wahala?” How? What wahala?
481,ChibuikeAmaechi,2014-02-14 10:59:45+00:00,@jackwestjnr That was in the past. They have since moved to APC.
482,ChibuikeAmaechi,2014-02-13 19:38:06+00:00,...A police commissioner that will not support PDP or APC. Just support Rivers people.
483,ChibuikeAmaechi,2014-02-13 19:37:03+00:00,...What we want is a neutral Police commissioner that understands that the police and the state needs to accommodate everybody...
484,ChibuikeAmaechi,2014-02-13 19:35:56+00:00,We are willing to co-operate with the Police to restore law and order...
485,ChibuikeAmaechi,2014-02-13 19:25:52+00:00,"Gov Amaechi welcomes the new Rivers State CP, Mr. Tunde Ogunsakin during his courtesy visit to Government House, PH. http://t.co/1V0OoW6q24"
486,ChibuikeAmaechi,2014-02-13 17:36:09+00:00,Amaechi to new Rivers Police Chief: Restore policing in Rivers http://t.co/xrluueUl2K
487,ChibuikeAmaechi,2014-02-10 17:07:12+00:00,"APC registration: Amaechi registers in Ubima, says party is on a rescue mission http://t.co/KWxVLvlXne"
488,ChibuikeAmaechi,2014-02-10 15:42:51+00:00,Our mission: to rescue nigeria from corruption and bad governance...APC
489,ChibuikeAmaechi,2014-02-10 15:42:24+00:00,"Two more days. Hurry, go register and join me and millions of progressives in the fastest growing political party in Africa...APC"
490,ChibuikeAmaechi,2014-02-10 15:23:21+00:00,My wife and I registered. Join us...APC http://t.co/yauDuhnM4x
491,ChibuikeAmaechi,2014-02-10 15:21:34+00:00,My wife and I have registered. Have u?...APC http://t.co/5bdFGRyLK9
492,ChibuikeAmaechi,2014-01-25 23:24:40+00:00,Addressing the crowd at the Save Rivers Movement (SRM) rally in Khana Local Government Area. http://t.co/M6Pv0UJwOx
493,ChibuikeAmaechi,2014-01-09 19:33:11+00:00,SOKU OIL WELLS: THE FACTS AMAECHI TO DICKSON: YOU’RE WRONG ON SOKU OIL WELLS http://t.co/DhshJNZpnK
494,ChibuikeAmaechi,2014-01-04 20:18:51+00:00,It has come to my notice that there are some facebook profiles operating in my name. I have and run just one... http://t.co/9dhv3PER97
495,ChibuikeAmaechi,2014-01-02 21:30:20+00:00,"Monarch betrayed Rivers on oil well, says Amaechi http://t.co/SzGjBzG2bZ"
496,ChibuikeAmaechi,2014-01-02 15:04:06+00:00,"Rivers State Governor, Rt. Hon. Chibuike Amaechi in an interview with Today 95.1FM in Port Harcourt on New Year's Day http://t.co/D0joeUmE3v"
497,ChibuikeAmaechi,2014-01-01 16:19:40+00:00,"2014 – A YEAR OF PROMISE

Being the New Year Broadcast delivered by Rt. Hon. Chibuike Rotimi Amaechi, CON,... http://t.co/7YKifhZbNk"
498,ChibuikeAmaechi,2014-01-01 14:43:29+00:00,We thank God for the successes of 2013 and the joy of seeing 2014. May this year bring good tidings to our state and nation. Happy New Year!
499,ChibuikeAmaechi,2013-12-31 12:25:04+00:00,"I will be on TODAY 95.1 FM, Port Harcourt  on New Year's day, Jan 1 from 9am. Tune to TODAY  95.1 FM or join... http://t.co/fmDSg4mK2e"
500,ChibuikeAmaechi,2013-12-25 05:01:18+00:00,"As we celebrate the birth of our lord Jesus Christ, I urge all Christians to pray for our dear country and our... http://t.co/8b54BrhFxJ"
501,ChibuikeAmaechi,2013-12-25 04:52:38+00:00,...We should pray for God to give us good leaders that can take  our country to the next level. Merry Christmas. http://t.co/dVkKeHtCyx
502,ChibuikeAmaechi,2013-12-25 04:51:14+00:00,"As we celebrate the birth of our lord Jesus Christ, I urge all Christians to pray for our dear country and our leaders..."
503,ChibuikeAmaechi,2013-12-24 16:06:04+00:00,I posted a new photo to Facebook http://t.co/iz6ggfQHSB
504,ChibuikeAmaechi,2013-12-24 14:38:30+00:00,"...children, Judith. You've been a pillar to me, my partner through thick and thin. I love you so much my darling. http://t.co/4JQBjqtPup"
505,ChibuikeAmaechi,2013-12-24 14:31:28+00:00,"Happy birthday to the most beautiful, loving, caring, trustworthy woman alive - my beloved wife and mother of my... http://t.co/FlsWIS6yD5"
506,ChibuikeAmaechi,2013-12-23 08:37:12+00:00,At the Port Harcourt Carnival 'CARNIRIV 2013' http://t.co/TzA5WPk5N7
507,ChibuikeAmaechi,2013-12-18 22:34:49+00:00,"Gov Amaechi addressing doctors at the 2013 Physicians week of the NMA, Rivers state chapter in Port Harcourt. http://t.co/BI3QBhnpfW"
508,ChibuikeAmaechi,2013-12-18 22:31:12+00:00,Gov Amaechi (right) at the scene of a petrol tanker fire at Elele. http://t.co/SZa1fpGg0j
509,ChibuikeAmaechi,2013-12-18 22:29:04+00:00,Gov Chibuike Amaechi inspecting the ruins of the Rumuwoji/Mile One Market which was gutted by fire on Tuesday. http://t.co/towFmF2HzF
510,ChibuikeAmaechi,2013-12-18 19:12:20+00:00,...me and Prof. Soyinka. I have never and will never assault my wife Judith. I love her so much and she loves me too. Our marriage DEY KAMPE
511,ChibuikeAmaechi,2013-12-18 19:10:42+00:00,That rumour about me and Prof. Soyinka's daughter is a big outrageous lie! It's certainly part of the ongoing political campaign to smear...
512,ChibuikeAmaechi,2013-12-07 20:34:50+00:00,"Rivers State Governor, Chibuike Amaechi with US Ambassador to Nigeria, James Entwistle, when the Ambassador... http://t.co/RBbaIgFVxs"
513,ChibuikeAmaechi,2013-12-07 17:19:50+00:00,"Gov. Chibuike Amaechi with US Ambassador to Nigeria James Entwistle, when the Ambassador visited him in Port Harcourt http://t.co/0f4ndTrwGN"
514,ChibuikeAmaechi,2013-12-07 15:16:55+00:00,"My administration will always protect and defend Rivers land and oil wells either in Soku or Etche, and any part of Rivers State"
515,ChibuikeAmaechi,2013-12-06 00:29:29+00:00,"He was a symbol of hope for all. Humanity has lost one of its finest. A true, original African hero. Adieu Madiba"
516,ChibuikeAmaechi,2013-12-04 15:17:26+00:00,Water Project - Amaechi Wants House to Summon Okonjo-Iweala http://t.co/gx0OWNpYMZ
517,ChibuikeAmaechi,2013-12-02 19:33:24+00:00,... Okonjo-Iweala is playing politics with the lives of Rivers people!
518,ChibuikeAmaechi,2013-12-02 19:33:03+00:00,...Please note that this money is not for Chibuike Rotimi Amaechi but to provide water to Rivers people...
519,ChibuikeAmaechi,2013-12-02 19:32:06+00:00,...for execution of the water projects but Okonjo-Iweala has refused to allow the release of the money to Rivers State...
520,ChibuikeAmaechi,2013-12-02 19:30:27+00:00,...African Development Bank for the provision of potable drinking water to Rivers people. We are now at the point of release of the funds...
521,ChibuikeAmaechi,2013-12-02 19:29:35+00:00,"...The National Assembly has approved it, and we have fulfilled all conditions to benefit from a loan scheme of the World Bank and..."
522,ChibuikeAmaechi,2013-12-02 19:28:00+00:00,Minister of Finance Ngozi Okonjo-Iweala is using her office to undermine the safety and health of the people of Rivers State...
523,ChibuikeAmaechi,2013-12-02 16:32:43+00:00,"Gov. Chibuike Amaechi with former governors of Rivers State, Brig. Gen. A. S. I Ukpo, Chief Rufus Ada George, wife http://t.co/OGpsro7EMK"
524,ChibuikeAmaechi,2013-12-02 15:31:12+00:00,I will support any Nigerian that ’ll protect Rivers interest —Amaechi http://t.co/s04XQqOBTk
525,ChibuikeAmaechi,2013-11-27 11:50:11+00:00,"...The decision we took to join APC is for the good, the survival  of our democracy and to ensure that Nigeria moves forward."
526,ChibuikeAmaechi,2013-11-27 11:48:20+00:00,...continue to lose our wealth. And this is just one example...
527,ChibuikeAmaechi,2013-11-27 11:45:23+00:00,"...in the Kalabari areas and the more they continue to pilfer these oil wells and take them away from Rivers State, the more we will..."
528,ChibuikeAmaechi,2013-11-27 11:43:51+00:00,"...interests. And the interests of Rivers people are not protected in PDP. For instance, we are losing our oil wells in  Etche..."
529,ChibuikeAmaechi,2013-11-27 11:41:28+00:00,"...and his office but ultimately, I was elected and have the responsibility to lead Rivers State, to lead Rivers people and protect its..."
530,ChibuikeAmaechi,2013-11-27 11:39:12+00:00,"...When he fell ill in London recently, I was on twitter praying for him and wished him well. He's my President and I respect him..."
531,ChibuikeAmaechi,2013-11-27 11:36:45+00:00,I joined APC to protect Rivers interests. I have no personal quarrel with President Jonathan and its important we put that in perspective...
532,ChibuikeAmaechi,2013-11-23 22:21:53+00:00,Dr. Ngozi Okonjo-Iweala - $5 Billion is not missing from the Excess Crude Account- The Rivers State Government's... http://t.co/Aq70RW4pE9
533,ChibuikeAmaechi,2013-11-21 22:36:39+00:00,@IdahPeterside yes Idah. This is my handle. How are you?
534,ChibuikeAmaechi,2013-11-21 22:07:38+00:00,"RIVERS STATE GOVERNMENT RESPONDS ON THE OBIO-AKPOR SUIT AND JUSTICE IYAYI-LAMIKANRA, THE OBIO-AKPOR SUIT, THE... http://t.co/0fd9SDgiyp"
535,ChibuikeAmaechi,2013-11-21 19:04:55+00:00,"RIVERS STATE GOVERNMENT RESPONDS ON THE OBIO-AKPOR SUIT AND JUSTICE IYAYI-LAMIKANRA, THE OBIO-AKPOR SUIT... http://t.co/hWd5Oar0pG"
536,ChibuikeAmaechi,2013-11-21 17:21:51+00:00,Our hearts and prayers are with President Goodluck Jonathan. Quick recovery Mr. President.
537,ChibuikeAmaechi,2013-11-21 17:09:18+00:00,"AMAECHI MOURNS INC PRESIDENT SEN. TARI SEKIBO Rivers State Governor, Chibuike Amaechi has described as sad (cont) http://t.co/ZTexMlboFx"
538,ChibuikeAmaechi,2013-11-18 19:36:37+00:00,"PRESIDENCY LIED, RIVERS STATE GOVERNOR RT. HON. CHIBUIKE ROTIMI AMAECHI IS THE ONLY AUTHENTIC CHAIRMAN OF NGF http://t.co/3B9SFivZOa"
539,ChibuikeAmaechi,2013-11-18 19:20:31+00:00,"PRESIDENCY LIED, RIVERS STATE GOVERNOR RT. HON. CHIBUIKE ROTIMI AMAECHI IS THE ONLY AUTHENTIC CHAIRMAN OF NGF http://t.co/GSpzBsicFP"
540,ChibuikeAmaechi,2013-11-15 13:49:42+00:00,Gov Amaechi (left) receiving the award for best Governor in Education development at the BussinessDay Awards 2013. http://t.co/uLi5cL9XjR
541,ChibuikeAmaechi,2012-12-07 12:07:44+00:00,The Doctorization of Rotimi Amaechi http://t.co/s3Qm0YIq
542,ChibuikeAmaechi,2012-08-23 18:16:48+00:00,"ACCOLADES AS NEW BOOK ON AMAECHI, WEBSITE OF RIVERS GOVERNOR IS UNVEILED http://t.co/Y26edHwp"
543,ChibuikeAmaechi,2012-07-10 21:31:53+00:00,Rivers State Governor Chibuike Rotimi Amaechi (centre) showing the minister for Power Barth Nnaji (left) and the... http://t.co/FUGXxXn0
544,ChibuikeAmaechi,2012-07-10 20:50:31+00:00,"I posted 9 photos on Facebook in the album """" http://t.co/zxpcxr3E"
545,ChibuikeAmaechi,2012-07-10 20:38:12+00:00,RIVERS HAS ENORMOUS POTENTIAL – EX-ISRAELI PRIME MINISTER EHUD OLMERT http://t.co/qvFk9SJM
546,ChibuikeAmaechi,2012-05-18 18:40:53+00:00,GOVERNOR AMAECHI VISITS SCENE OF BUS EXPLOSION http://t.co/DwCcoY0d
547,ChibuikeAmaechi,2012-02-28 20:04:59+00:00,Amaechi to NASS: Pass PIB into law now http://t.co/PnlJ5JEB
548,ChibuikeAmaechi,2012-02-05 20:05:44+00:00,Welcoming Mr. President a day to the Bayelsa State PDP Governorship campaign rally. http://t.co/TcBhHSdr
549,ChibuikeAmaechi,2012-01-12 14:47:26+00:00,"Rivers State Governor, Chibuike Rotimi Amaechi(R), his Chief Press Secretary David Iyofor and Commissioner for... http://t.co/uh9oVuZV"
550,ChibuikeAmaechi,2012-01-12 14:40:15+00:00,Amaechi strikes N137 per litre deal with marketers http://t.co/KOXhGcv6
551,ChibuikeAmaechi,2012-01-04 15:34:45+00:00,"Governor Chibuike Amaechi and his wife, Dame Judith Amaechi, during the New Year party at Government House Port... http://t.co/TuIYwB5q"
552,ChibuikeAmaechi,2012-01-04 15:30:27+00:00,"(L-R) Governor Chibuike Amaechi, his wife, Dame Judith Amaechi, the Deputy Governor, Engr. Tele Ikuru and his... http://t.co/H477KqWV"
553,ChibuikeAmaechi,2012-01-04 15:18:17+00:00,"TRANSCRIPT OF 2012 NEW YEAR BROADCAST TO THE PEOPLE OF RIVERS STATE BY THE GOVERNOR, RT. HON. CHIBUIKE  ROTIMI AMAECHI http://t.co/oCUkcrFk"
554,ChibuikeAmaechi,2011-12-17 18:13:05+00:00,"I posted 5 photos on Facebook in the album ""Gov Amaechi at CARNIRIV 2011 freestlye bands street parade"" http://t.co/pViRvsZt"
555,ChibuikeAmaechi,2011-12-12 17:44:40+00:00,Rivers intensifies fight against criminals http://t.co/rkVfZXip
556,ChibuikeAmaechi,2011-12-12 17:35:58+00:00,Amaechi Urges FG to Deregulate Power Distribution http://t.co/8ZuXJNHP
557,ChibuikeAmaechi,2011-12-12 17:00:12+00:00,"AMAECHI TASKS NDDC BOARD ON SOCIAL, INFRASTRUCTURAL DEVELOPMENT http://t.co/InvbEiJW"
558,ChibuikeAmaechi,2011-11-25 12:43:33+00:00,Rivers restates fight against criminals http://t.co/wbycz3Sb
559,ChibuikeAmaechi,2011-11-18 00:55:01+00:00,"WELCOME ADDRESS OF HIS EXCELLENCY RT. HON CHIBUIKE ROTIMI AMAECHI AT THE RIVERS STATE INVESTORS FORUM, RIVINVEST 2011 http://t.co/37ZZn20h"
560,ChibuikeAmaechi,2011-11-18 00:44:04+00:00,"I posted 19 photos on Facebook in the album ""Gov Amaechi at Rivers State Investors Forum"" http://t.co/9KRVtRRG"
561,ChibuikeAmaechi,2011-11-07 16:27:24+00:00,Amaechi Moves against Criminals http://t.co/KzTKeI20
562,ChibuikeAmaechi,2011-11-03 16:16:00+00:00,"My worry about our anti-corruption battle, by Amaechi http://t.co/8rPf9Zwi"
563,ChibuikeAmaechi,2011-10-26 19:24:14+00:00,"I posted 16 photos on Facebook in the album ""Youth Interactive Session with Gov Amaechi"" http://t.co/DnpxLeol"
564,ChibuikeAmaechi,2011-10-26 19:07:50+00:00,"I posted 27 photos on Facebook in the album ""Gov Amaechi at the 2nd National Kindergarten Education Conference"" http://t.co/H0PEH0yx"
565,ChibuikeAmaechi,2011-10-24 11:49:31+00:00,Amaechi calls for transparency in due process http://t.co/U6lLR5pd
566,ChibuikeAmaechi,2011-10-18 16:44:40+00:00,"Minimum wage: Rivers, labour reach N18,900 agreement http://t.co/3CUij35V"
567,ChibuikeAmaechi,2011-10-11 16:33:02+00:00,"Rivers safe for business, says Amaechi http://t.co/ElZEamJ1"
568,ChibuikeAmaechi,2011-10-10 16:22:05+00:00,Amaechi Orders Contractor to begin work on Okporo road http://t.co/Yx5xpSTH
569,ChibuikeAmaechi,2011-10-08 16:53:10+00:00,Tax Administration: Amaechi Calls for Transparency http://t.co/j59KG1CX
570,ChibuikeAmaechi,2011-10-06 17:07:07+00:00,AMAECHI BUILDS SIX LANE HIGHWAY IN PORT HARCOURT http://t.co/hclGfAWk
571,ChibuikeAmaechi,2011-10-05 17:52:58+00:00,We are committed to free Healthcare- Gov Amaechi http://t.co/AgNlvVxO
572,ChibuikeAmaechi,2011-10-05 17:35:40+00:00,Rivers accesses N40bn for projects http://t.co/6Hz1FPiP
573,ChibuikeAmaechi,2011-10-04 19:17:30+00:00,"I posted 18 photos on Facebook in the album ""GOC 82 Division of the Nigerian Army visits Gov Amaechi"" http://t.co/ioDwh3nk"
574,ChibuikeAmaechi,2011-10-04 19:10:06+00:00,"I posted 25 photos on Facebook in the album ""Gov Amaechi at RSHA Legislative capacity building programme"" http://t.co/mvScBs1H"
575,ChibuikeAmaechi,2011-10-03 18:19:09+00:00,AMAECHI: 24-HOUR POWER SUPPLY IS OUR TARGET http://t.co/XfIbl7yP
576,ChibuikeAmaechi,2011-10-01 17:01:20+00:00,"I posted 22 photos on Facebook in the album ""Gov Amaechi at the opening of Garden City 96.2fm"" http://t.co/SxKtJ6Tg"
577,ChibuikeAmaechi,2011-10-01 16:19:02+00:00,"I posted 90 photos on Facebook in the album ""51ST INDEPENDENCE DAY CELEBRATION AT LIBERATION STADIUM"" http://t.co/VZzXmXCy"
578,ChibuikeAmaechi,2011-10-01 16:14:50+00:00,"I posted 90 photos on Facebook in the album ""51ST INDEPENDENCE DAY CELEBRATION AT LIBERATION STADIUM"" http://t.co/yMYMgpDx"
579,ChibuikeAmaechi,2011-10-01 15:22:11+00:00,"I posted 31 photos on Facebook in the album ""INDEPENDENCE DAY CELEBRATION AT SHELL CLUB"" http://t.co/vqZyFj0l"
580,ChibuikeAmaechi,2011-09-29 18:55:20+00:00,GOVERNMENT SPECIAL ANNOUNCEMENT-SWEARING-IN OF NEW COMMISSIONER NOMINEES http://t.co/bmS9TcVw
581,ChibuikeAmaechi,2011-09-13 17:05:06+00:00,Senate Committee lauds Amaechi's developmental strides http://t.co/rzJO36H
582,ChibuikeAmaechi,2011-08-25 22:21:55+00:00,CLIMATE CHANGE AND FLOODING http://t.co/0hwruHo
583,ChibuikeAmaechi,2011-08-25 22:01:06+00:00,"I posted 8 photos on Facebook in the album ""Gov Amaechi takes NBA on tour of Project sites"" http://t.co/vX9RDrO"
584,ChibuikeAmaechi,2011-08-25 21:48:09+00:00,"I posted 8 photos on Facebook in the album ""Gov Amaechi at NBA National Conference 2011"" http://t.co/wVSSFzC"
585,ChibuikeAmaechi,2011-08-25 20:58:42+00:00,NBA President lauds Amaechi’s developmental strides http://t.co/fSfvVtu
586,ChibuikeAmaechi,2011-08-17 18:33:49+00:00,"I posted 18 photos on Facebook in the album ""Gov Amaechi's interaction with the people of Ubima"" http://t.co/dX2CNOi"
587,ChibuikeAmaechi,2011-08-01 16:50:02+00:00,Amaechi: Why Rivers is issuing N250b bond http://fb.me/1b9Dr4tXg
588,ChibuikeAmaechi,2011-07-29 22:21:41+00:00,I hear some youths at our Social Rehabilitation Centre in Okehi are protesting that I increased their allowance... http://fb.me/YldMlDl0
589,ChibuikeAmaechi,2011-07-19 13:55:57+00:00,"AGAIN, AMAECHI, GOVERNORS’ FORUM APPEAL TO LABOUR NOT TO GO ON STRIKE http://fb.me/1bskNjiGd"
590,ChibuikeAmaechi,2011-06-02 14:32:17+00:00,"I posted 50 photos on Facebook in the album ""Gov Amaechi's after Swearing-in Party"" http://fb.me/zkwwQWom"
591,ChibuikeAmaechi,2011-06-02 13:29:32+00:00,"I posted 42 photos on Facebook in the album ""Gov. Amaechi's Swearing-in Thanksgiving service"" http://fb.me/Mvg2eYh9"
592,ChibuikeAmaechi,2011-06-01 16:35:47+00:00,"I posted 48 photos on Facebook in the album ""Gov Amaechi's 2nd term Swearing-in Ceremony"" http://fb.me/10VmYINwd"
593,ChibuikeAmaechi,2011-05-31 16:59:22+00:00,INAUGURAL SPEECH BY GOVERNOR CHIBUIKE ROTIMI AMAECHI ON THE OCCASSION OF HIS SWEARING-IN CEREMONY AT THE... http://fb.me/sVT1OHXJ
594,ChibuikeAmaechi,2011-05-28 16:42:27+00:00,Thank you all for your birthday messages and wishes. I appreciate your love and support. I pray that God will... http://fb.me/13UICpZkD
595,ChibuikeAmaechi,2011-05-28 16:31:45+00:00,"I posted 45 photos on Facebook in the album ""GOV. AMAECHI'S BIRTHDAY ACTIVITY 2011"" http://fb.me/Oo5EZnpG"
596,ChibuikeAmaechi,2011-05-23 13:29:27+00:00,"I posted 8 photos on Facebook in the album ""Gov. Amaechi casts his vote during Local Government elections"" http://fb.me/XFUwLutB"
597,ChibuikeAmaechi,2011-04-28 09:33:35+00:00,"I posted 21 photos on Facebook in the album ""Gov. Amaechi celebrates victory at governorship polls"" http://fb.me/1047dTGTq"
598,ChibuikeAmaechi,2011-04-28 08:25:32+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S VICTORY SPEECH AFTER RESULTS OF THE GOVERNORSHIP ELECTION IN RIVERS STATE... http://fb.me/M8Qqfuw4
599,ChibuikeAmaechi,2011-04-26 23:39:34+00:00,"I posted 12 photos on Facebook in the album ""Gov. Amaechi votes during Governorship/State Assembly elections"" http://fb.me/LRYuEoZ6"
600,ChibuikeAmaechi,2011-04-20 21:44:49+00:00,'Amaechi's Re-election Assured' http://fb.me/Gnoenf3G
601,ChibuikeAmaechi,2011-04-19 18:08:50+00:00,PRESS RELEASE http://fb.me/Swq5L8Aa
602,ChibuikeAmaechi,2011-04-19 14:08:12+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN OPOBO/NKORO LGA http://fb.me/wwLvgYun
603,ChibuikeAmaechi,2011-04-18 18:21:18+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN ANDONI LGA http://fb.me/zxybhxg6
604,ChibuikeAmaechi,2011-04-18 17:47:40+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AT HIS CAMPAIGN RALLY IN OGU/BOLO LOCAL GOVERNMENT AREA http://fb.me/10kADIVzP
605,ChibuikeAmaechi,2011-04-18 16:16:22+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN DEGEMA LGA http://fb.me/ZT5nVKvC
606,ChibuikeAmaechi,2011-04-18 15:16:41+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN AHOADA WEST LGA http://fb.me/QWKYRWn8
607,ChibuikeAmaechi,2011-04-17 15:42:00+00:00,I'M VOTING IN MY OFFICE http://fb.me/VOClOiqi
608,ChibuikeAmaechi,2011-04-17 15:35:09+00:00,"I posted 8 photos on Facebook in the album ""Gov. Amaechi casts his vote during Presidential elections"" http://fb.me/W2zH86mp"
609,ChibuikeAmaechi,2011-04-14 19:09:17+00:00,"To get my campaign caller tune, text 038899 to 4100 (for MTN)"
610,ChibuikeAmaechi,2011-04-14 19:03:12+00:00,"To get my campaign caller tune, text 038899 to 400 (for MTN)"
611,ChibuikeAmaechi,2011-04-14 15:34:11+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS LGA’S CAMPAIGN RALLY GRAND... http://fb.me/JHCkZt4V
612,ChibuikeAmaechi,2011-04-12 19:39:25+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES DURING HIS CAMPAIGN AT BONNY LOCAL... http://fb.me/Ojn0Fe3i
613,ChibuikeAmaechi,2011-04-09 20:10:09+00:00,"I posted 12 photos on Facebook in the album ""Gov. Amaechi casts his vote during NASS Election"" http://fb.me/Xfdmo1Jq"
614,ChibuikeAmaechi,2011-04-07 15:02:38+00:00,PRESS STATEMENT http://fb.me/vJ1KcBvu
615,ChibuikeAmaechi,2011-04-06 13:49:44+00:00,"RIVERS STATE GOVERNOR, CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN AKUKU-TORU LGA http://fb.me/yW4KdEr9"
616,ChibuikeAmaechi,2011-04-06 11:35:37+00:00,"RIVERS STATE GOVERNOR, CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN AKUKU-TORU LGA http://fb.me/J8hs1qKm"
617,ChibuikeAmaechi,2011-04-06 11:01:03+00:00,"RIVERS STATE GOVERNOR, CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN OMUMA LGA http://fb.me/TkCDriBZ"
618,ChibuikeAmaechi,2011-04-06 10:50:39+00:00,"RIVERS STATE GOVERNOR, CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN OYIGBO LGA http://fb.me/VI9Eucm0"
619,ChibuikeAmaechi,2011-04-04 17:43:09+00:00,"I posted 37 photos on Facebook in the album ""Gov. Amaechi's campaign rally at Bonny LGA"" http://fb.me/RAB4CDAc"
620,ChibuikeAmaechi,2011-04-04 12:23:12+00:00,"RIVERS STATE GOVERNOR, CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN BORI,... http://fb.me/yHl3LxoB"
621,ChibuikeAmaechi,2011-04-03 14:22:13+00:00,"RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AT HIS CAMPAIGN RALLY IN GOKANA LOCAL GOVERNMENT AREA, SATURDAY http://fb.me/NHui0moI"
622,ChibuikeAmaechi,2011-04-03 13:59:42+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN ASARI TORU LGA http://fb.me/vvjfIZg2
623,ChibuikeAmaechi,2011-04-03 13:32:06+00:00,RIVERS STATE GOVERNOR CHIBUIKE ROTIMI AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN... http://fb.me/XG8lLtUy
624,ChibuikeAmaechi,2011-04-01 15:34:51+00:00,"I posted 65 photos on Facebook in the album ""Gove Amaechi's LGA's Campaign rally grand finale, Port Harcourt"" http://fb.me/XV4d1MDq"
625,ChibuikeAmaechi,2011-03-31 16:38:30+00:00,"I posted 49 photos on Facebook in the album ""Gov. Amaechi's campaign rally at Opobo/Nkoro LGA"" http://fb.me/JXIUOvSH"
626,ChibuikeAmaechi,2011-03-31 14:42:36+00:00,"I posted 46 photos on Facebook in the album ""Gov. Amaechi's campaign rally at Andoni LGA"" http://fb.me/OJ4C805R"
627,ChibuikeAmaechi,2011-03-27 23:22:20+00:00,"I posted 54 photos on Facebook in the album ""Gov. Amaechi's campaign rally at Akuku-Toru LGA"" http://fb.me/y4USQqyb"
628,ChibuikeAmaechi,2011-03-26 23:32:11+00:00,"I posted 40 photos on Facebook in the album ""Gov. Amaechi's campaign rally at Omuma LGA"" http://fb.me/WgFmOzIg"
629,ChibuikeAmaechi,2011-03-26 14:23:12+00:00,"I posted 31 photos on Facebook in the album ""Gov. Amaechi's campaign rally at Oyigbo LGA"" http://fb.me/UtSXBYhF"
630,ChibuikeAmaechi,2011-03-24 16:56:27+00:00,"I posted 51 photos on Facebook in the album ""Gov. Amaechi's campaign rally at Khana LGA"" http://fb.me/O1AGg4o9"
631,ChibuikeAmaechi,2011-03-22 22:19:11+00:00,"I posted 30 photos on Facebook in the album ""Gov Amaechi's campign rally at Gokana LGA"" http://fb.me/XrwoegOl"
632,ChibuikeAmaechi,2011-03-19 16:30:56+00:00,RIVERS STATE GOVERNOR CHIBUIKE ROTIMI AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN TAI LGA http://fb.me/I9Dxcf1K
633,ChibuikeAmaechi,2011-03-19 14:33:23+00:00,Amaechi: God has ‘Disgraced’ A’Ibom http://fb.me/XTcZoPpX
634,ChibuikeAmaechi,2011-03-18 18:14:17+00:00,RIVERS STATE GOVERNOR CHIBUIKE AMAECHI’S SPEECH AND MAGNUS ABE’S SOLIDARITY SPEECH AT THE GOVERNOR’S CAMPAIGN... http://fb.me/XPHx25Tg
635,ChibuikeAmaechi,2011-03-18 16:30:51+00:00,"RIVERS STATE GOVERNOR, CHIBUIKE ROTIMI AMAECHI’S SPEECH AND OTHER SOLIDARITY SPEECHES AT HIS CAMPAIGN RALLY IN... http://fb.me/ShqAss60"
